Vaccination,ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered,Population,Danger Level
75339,1596067200,112,37,6295,157,4889,20095,0
75340,1596067200,112,38,344,10,332,22794,0
75341,1596067200,112,41,24343,771,17040,24003,0
75342,1596067200,112,42,120,4,105,24820,0
75343,1596067200,112,43,291,0,225,0,0
75344,1596067200,112,44,3016,47,931,12956,0
75345,1596067200,112,45,23259,346,17311,12328,0
75346,1596067200,112,47,1808,11,638,3908,0
75347,1596067200,112,48,2052,10,164,2687,0
75348,1596067200,112,49,19547,52,14248,1049,0
75349,1596067200,112,51,1560,22,1518,11625,0
75350,1596067200,112,52,3672,116,2492,23964,0
75351,1596067200,112,53,1134,69,1028,35330,0
75352,1596067200,112,54,42689,878,19270,17007,0
75353,1596067200,112,56,10617,480,6020,30245,0
75354,1596067200,112,58,9208,255,8752,21907,0
75355,1596067200,112,59,79159,421,61421,3138,0
75356,1596067200,112,63,64191,1397,38218,17905,0
75357,1596067200,112,64,63,2,11,24048,0
75358,1596067200,112,65,5207,47,3250,6854,0
75359,1596067200,112,67,89374,1983,65064,18198,0
75360,1596067200,112,69,45031,1709,33643,26949,0
75361,1596067200,112,70,50868,1727,36140,25100,0
75362,1596067200,112,72,110460,171,107135,512,0
75363,1596067200,112,76,49591,2304,26609,30733,0
75364,1596067200,112,78,1994,5,1085,966,0
75365,1596067200,112,81,17,0,15,0,0
75366,1596067200,112,82,25,0,22,0,0
75367,1596067200,112,83,52,0,39,0,0
75368,1596067200,112,84,699,42,657,35157,0
75369,1596067200,112,85,870,15,771,14362,0
75370,1596067200,112,86,274219,2842,231198,8083,0
75371,1596067200,112,87,10106,204,6725,16759,0
75372,1596067200,112,88,25213,565,0,18351,0
75373,1596067200,112,89,114,0,39,0,0
75374,1596067200,112,91,1818,67,1362,26484,0
75375,1596067200,112,92,51809,27,46308,24,0
75376,1596067200,112,93,2265,28,1675,9944,0
75377,1596067200,112,94,2139,117,1780,33898,0
75378,1596067200,112,95,3212,93,1562,22725,0
75379,1596067200,112,96,482169,7812,309601,13515,0
75380,1596067200,112,97,14305,301,13183,17365,0
75381,1596067200,112,98,2322,46,1175,16531,0
75382,1596067200,112,100,2814,11,2333,1824,0
75383,1596067200,112,103,11496,725,6001,35911,0
75384,1596067200,112,104,1607,26,1003,13497,0
75385,1596067200,112,106,35022,1980,31100,34410,0
75386,1596067200,112,107,738,41,229,34170,0
75387,1596067200,112,108,467,7,440,12426,0
75388,1596067200,112,109,7366,60,6151,6064,0
75389,1596067200,112,110,509,21,183,28598,0
75390,1596067200,112,111,3304,58,3111,14621,0
75391,1596067200,112,116,24,0,24,0,0
75392,1596067200,112,117,908,18,626,16539,0
75393,1596067200,112,118,164,8,130,31851,0
75394,1596067200,112,119,1514,50,1187,24690,0
75395,1596067200,112,120,229891,5674,213539,19911,0
75396,1596067200,112,123,1147,2,1028,602,0
75397,1596067200,112,126,60223,349,53626,3617,0
75398,1596067200,112,127,1243,35,978,22253,0
75399,1596067200,112,128,23271,136,13680,3674,0
75400,1596067200,112,130,17859,158,10421,6700,0
75401,1596067200,112,131,509,0,373,0,0
75402,1596067200,112,132,11548,81,5016,4798,0
75403,1596067200,112,133,10,1,8,40851,0
75404,1596067200,112,134,1726,487,856,45415,1
75405,1596067200,112,136,5555,149,3289,21294,0
75406,1596067200,112,137,3092,53,924,14294,0
75407,1596067200,223,4,3377,472,2799,43571,1
75408,1596067200,334,143,19573,521,13724,21158,0
75409,1596067200,445,77,2714,20,2081,5156,0
75410,1596067200,556,40,3983,253,3239,36033,0
75411,1596067200,667,7,1607,35,529,17916,0
75412,1596067200,702,7,18,0,16,0,0
75413,1596067200,713,122,85762,1565,0,15172,0
75414,1596067200,2,143,58979,1554,51065,20972,0
75415,1596067200,24,122,2879,23,0,5896,0
75416,1596067200,35,153,10716,195,9113,15121,0
75417,1596067200,46,77,8998,66,7176,5115,0
75418,1596067200,57,77,1529,3,1079,691,0
75419,1596067200,68,143,36272,561,24692,12840,0
75420,1596067200,79,143,100140,3252,84218,24423,0
75421,1596067200,79,161,2510,102,2333,28293,0
75422,1596067200,79,66,5298,123,0,18965,0
75423,1596067200,101,77,2724,47,1945,14375,0
75424,1596067200,113,66,11670,818,0,37323,0
75425,1596067200,124,99,14924,1435,10671,40454,0
75426,1596067200,135,218,428,2,201,2480,0
75427,1596067200,146,218,130557,1281,60024,7595,0
75428,1596067200,157,121,3,0,3,0,0
75429,1596067200,168,29,991,6,985,3870,0
75430,1596067200,179,161,30685,478,9248,12951,0
75431,1596067200,190,160,14586,341,13141,19061,0
75432,1596067200,201,7,34,1,29,22962,0
75433,1596067200,212,66,858,37,0,29404,0
75434,1596067200,224,99,12167,915,3772,38007,0
75435,1596067200,235,161,202,3,136,12309,0
75436,1596067200,246,160,4049,77,3708,15912,0
75437,1596067200,257,66,13206,718,0,33804,0
75438,1596067200,268,160,4257,56,3270,10739,0
75439,1596067200,279,122,170798,3626,0,17500,0
75440,1596067200,290,122,41759,442,0,8261,0
75441,1596067200,301,77,8641,169,7229,16346,0
75442,1596067200,312,50,120,3,105,20146,0
75443,1596067200,323,218,1484,3,827,716,0
75444,1596067200,346,218,38407,94,29080,930,0
75445,1596067200,357,77,4538,47,3599,8078,0
75446,1596067200,368,99,2495,334,1063,43278,1
75447,1596067200,379,160,2580,12,1915,2466,0
75448,1596067200,390,161,51783,2500,36901,31620,0
75449,1596067200,401,13,113,3,109,21104,0
75450,1596067200,412,66,3611,74,0,16952,0
75451,1596067200,423,160,77,1,70,10567,0
75452,1596067200,434,61,2065,51,1583,19918,0
75453,1596067200,446,197,37233,1847,34401,32221,0
75454,1596067200,457,143,161630,3391,143966,17316,0
75455,1596067200,468,40,13304,2581,10020,45145,1
75456,1596067200,479,40,4237,169,3105,27935,0
75457,1596067200,490,99,2464,224,1533,39810,0
75458,1596067200,501,61,11708,136,10097,9230,0
75459,1596067200,512,77,6711,22,5108,1389,0
75460,1596067200,523,4,449,28,374,35723,0
75461,1596067200,545,197,50821,2622,46930,32991,0
75462,1596067200,557,29,933,9,911,7456,0
75463,1596067200,568,77,5910,47,5528,5845,0
75464,1596067200,623,197,9191,223,8572,19644,0
75465,1596067200,634,121,156,9,141,34662,0
75466,1596067200,645,218,48477,282,31350,3641,0
75467,1596067200,656,160,11135,114,9594,7977,0
75468,1596067200,668,105,488,14,0,22581,0
75469,1596067200,679,161,17906,588,13077,24614,0
75470,1596067200,690,50,11,0,7,0,0
75471,1596067200,696,161,982,27,478,21775,0
75472,1596067200,697,197,3571,173,3300,31695,0
75473,1596067200,698,197,1777,56,1647,23929,0
75474,1596067200,699,153,3591,194,3155,33708,0
75475,1596067200,700,121,8,1,7,42744,1
75476,1596067200,703,77,7340,35,5863,2580,0
75477,1596067200,704,77,4046,39,3278,7453,0
75478,1596067200,705,99,13233,1435,9970,41684,1
75479,1596067200,706,66,5560,201,0,26191,0
75480,1596067200,707,4,1262,97,1072,38153,0
75481,1596067200,708,161,851,10,292,9358,0
75482,1596067200,710,122,492934,9026,0,15242,0
75483,1596067200,711,66,20898,1020,0,31873,0
75484,1596067200,712,4,4990,434,4157,39323,0
75485,1596067200,714,40,4448,469,3619,41430,1
75486,1596067200,715,99,2623,162,1537,35553,0
75487,1596067200,716,99,2455,217,2287,39509,0
75488,1596067200,717,161,98209,2658,44015,21458,0
75489,1596067200,718,161,884,18,155,16869,0
75490,1596067200,720,161,298,4,119,11009,0
75491,1596067200,721,99,18694,3032,6392,44650,1
75492,1596067200,722,99,20209,2798,8716,43495,1
75493,1596067200,723,99,78257,5686,26203,37667,0
75494,1596067200,3,161,1819,60,779,24677,0
75495,1596067200,4,121,203,1,202,2731,0
75496,1596067200,5,143,171468,7661,143959,30008,0
75497,1596067200,6,161,3001,61,1532,16852,0
75498,1596067200,7,99,166,4,163,19548,0
75499,1596067200,8,218,1016,14,647,11306,0
75500,1596067200,9,121,587,47,533,38512,0
75501,1596067200,14,77,2046,32,1357,13006,0
75502,1596067200,15,77,11080,92,6435,6215,0
75503,1596067200,16,125,919,37,700,28126,0
75504,1596067200,17,125,789,18,528,18648,0
75505,1596067200,18,125,5812,216,4357,26604,0
75506,1596067200,20,218,8761,51,5921,3645,0
75507,1596067200,21,40,5720,893,4651,44420,1
75508,1596067200,22,7,1621,48,1207,23055,0
75509,1596067200,26,40,5137,880,3738,44878,1
75510,1596067200,27,161,2967,102,2094,25305,0
75511,1596067200,28,29,583,6,577,8023,0
75512,1596067200,29,77,152,1,148,4373,0
75513,1596067200,30,77,6694,51,3680,5424,0
75514,1596067200,31,40,72343,8870,56700,42602,1
75515,1596067200,34,40,12318,603,9455,31935,0
75516,1596067200,37,40,1748,200,1024,42087,1
75517,1596067200,39,122,46186,1822,0,27731,0
75518,1596067200,40,122,49670,4431,0,39619,0
75519,1596067200,43,160,6160,66,5119,8374,0
75520,1596067200,44,161,5413,631,1732,42167,1
75521,1596067200,45,125,1163,15,897,10474,0
75522,1596067200,48,161,8253,206,4237,20111,0
75523,1596067200,49,50,29,1,24,25351,0
75524,1596067200,50,66,4034,80,0,16543,0
75525,1596067200,52,218,1064,2,668,655,0
75526,1596067200,53,77,9223,445,8174,31609,0
75527,1596067200,54,105,1951,171,0,39401,0
75528,1596067200,58,122,14689,581,0,27769,0
75529,1596067200,60,218,134403,3936,119724,22886,0
75530,1596067200,63,153,0,1,0,0,0
75531,1596067200,63,122,49,0,0,0,0
75532,1596067200,64,122,12057,584,0,31690,0
75533,1596067200,65,143,104442,1444,85179,11354,0
75534,1596067200,66,125,1394,27,1088,16213,0
75535,1596067200,67,125,865,12,645,11398,0
75536,1596067200,72,50,550,41,0,37924,0
75537,1596067200,73,40,3957,273,3031,37169,0
75538,1596067200,75,7,89,5,79,34326,0
75539,1596067200,77,4,29634,4289,23874,43821,1
75540,1596067200,78,121,260534,41398,0,44547,1
75541,1596067200,80,143,81885,2514,65774,23544,0
75542,1596067200,82,99,3351,520,2652,44354,1
75543,1596067200,86,121,13,0,13,0,1
75544,1596067200,87,172,225,0,188,0,1
75545,1596067200,91,50,998,93,0,40128,0
75546,1596067200,92,122,461379,6586,0,11804,0
75547,1596067200,96,191,7728,43,6270,3386,0
75548,1596067200,97,191,62,0,62,0,0
75549,1596067200,99,50,650,69,0,41497,1
75550,1596067200,100,4,3391,345,2924,41014,1
75551,1596067200,103,29,366,1,363,1083,0
75552,1596067200,104,7,137,8,117,34817,0
75553,1596067200,105,7,1753,33,992,15751,0
75554,1596067200,106,7,87,0,83,0,0
75555,1596067200,108,99,9683,619,9204,36142,0
75556,1596067200,109,29,167,2,165,9580,0
75557,1596067200,110,105,3134,160,0,32788,0
75558,1596067200,111,50,6605,684,0,41191,1
75559,1596067200,114,122,182286,3671,0,16726,0
75560,1596067200,115,121,187,0,180,0,0
75561,1596067200,116,7,312,7,176,18369,0
75562,1596067200,117,61,2090,53,1693,20386,0
75563,1596067200,118,218,5704,42,4005,5144,0
75564,1596067200,119,143,65269,1564,58483,19465,0
75565,1596067200,120,105,238,6,0,20292,0
75566,1596067200,122,153,13,0,13,0,0
75567,1596067200,122,122,103,3,0,22823,0
75568,1596067200,126,172,14,0,13,0,0
75569,1596067200,127,50,382,17,0,29926,0
75570,1596067200,128,191,244,14,176,34579,0
75571,1596067200,129,161,14,1,13,37501,0
75572,1596067200,130,122,356,5,0,11570,0
75573,1596067200,131,40,20155,948,15463,30999,0
75574,1596067200,132,29,1678,8,1653,2579,0
75575,1596067200,133,29,255,2,253,5703,0
75576,1596067200,134,161,86,0,48,0,0
75577,1596067200,136,40,10654,1370,7816,42961,1
75578,1596067200,137,29,147,2,145,11178,0
75579,1596067200,138,218,60285,2418,44074,28055,0
75580,1596067200,139,7,187,19,140,41007,1
75581,1596067200,140,29,171,6,165,25651,0
75582,1596067200,141,105,1758,78,0,29873,0
75583,1596067200,142,197,5385,261,5000,31709,0
75584,1596067200,147,218,34254,417,27340,9774,0
75585,1596067200,148,122,1989,26,0,10655,0
75586,1596067200,149,29,349,6,343,14333,0
75587,1596067200,150,29,947,13,934,11263,0
75588,1596067200,151,29,1276,22,1254,14362,0
75589,1596067200,153,197,11895,519,10800,29619,0
75590,1596067200,154,40,6688,1033,4728,44312,1
75591,1596067200,156,218,2506,14,1387,3409,0
75592,1596067200,158,7,308,3,215,7532,0
75593,1596067200,159,7,1404,103,1214,37759,0
75594,1596067200,160,215,3151,25,1660,5831,0
75595,1596067200,162,66,1551,37,0,19391,0
75596,1596067200,163,66,5969,191,0,24182,0
75597,1596067200,164,29,68135,4512,63623,36604,0
75598,1596067200,166,161,890,20,419,18396,0
75599,1596067200,169,29,1019,4,1015,1840,0
75600,1596067200,170,7,1159,45,811,27428,0
75601,1596067200,171,7,280,10,211,25974,0
75602,1596067200,172,66,11541,804,0,37267,0
75603,1596067200,173,122,20242,177,0,6608,0
75604,1596067200,174,122,178135,7670,0,29378,0
75605,1596067200,175,122,65253,2946,0,30213,0
75606,1596067200,176,77,3665,73,2917,16600,0
75607,1596067200,177,29,258,1,244,1794,0
75608,1596067200,178,122,44285,865,0,16316,0
75609,1596067200,180,77,13282,171,8370,10447,0
75610,1596067200,181,7,320,27,273,39043,0
75611,1596067200,182,61,14987,165,12377,8627,0
75612,1596067200,183,121,336,24,312,37501,0
75613,1596067200,184,125,4446,136,1591,23492,0
75614,1596067200,185,77,6401,91,4990,11745,0
75615,1596067200,186,7,3,0,0,0,0
75616,1596067200,188,40,12819,1502,9552,42222,1
75617,1596067200,189,218,19869,365,11842,15295,0
75618,1596067200,191,105,1134,59,0,33120,0
75619,1596067200,196,77,532,8,455,12473,0
75620,1596067200,197,218,10167,103,4176,7892,0
75621,1596067200,198,29,655,0,654,0,0
75622,1596067200,199,29,932,1,931,320,0
75623,1596067200,200,29,157,2,153,10293,0
75624,1596067200,204,105,4671,179,0,27136,0
75625,1596067200,205,66,7276,402,0,34076,0
75626,1596067200,206,77,5962,70,5501,9348,0
75627,1596067200,207,7,46,0,39,0,0
75628,1596067200,208,7,236,1,147,2108,0
75629,1596067200,209,77,2854,45,2346,13125,0
75630,1596067200,210,105,772,62,0,38555,0
75631,1596067200,211,77,2589,38,1883,12175,0
75632,1596067200,213,77,7179,56,5902,5641,0
75633,1596067200,214,77,3336,42,2971,10140,0
75634,1596067200,215,7,2433,99,1965,28330,0
75635,1596067200,216,122,26885,357,0,10870,0
75636,1596067200,217,77,4433,21,3132,2547,0
75637,1596067200,218,77,2245,12,1369,3162,0
75638,1596067200,219,218,118632,2230,46694,15724,0
75639,1596067200,220,77,3481,18,2328,2985,0
75640,1596067200,221,122,29386,731,0,20043,0
75641,1596067200,222,218,21797,68,11365,1281,0
75642,1596067200,226,77,7428,58,4603,5651,0
75643,1596067200,227,77,2818,32,2444,8990,0
75644,1596067200,228,77,16162,128,12452,5811,0
75645,1596067200,229,125,3626,127,2109,25620,0
75646,1596067200,230,125,224,3,201,10985,0
75647,1596067200,231,125,1109,24,914,17824,0
75648,1596067200,232,61,33845,1192,28317,25723,0
75649,1596067200,233,125,8131,132,2877,13545,0
75650,1596067200,234,125,3672,62,2638,14098,0
75651,1596067200,237,77,4723,69,4458,12118,0
75652,1596067200,238,125,702,35,630,32348,0
75653,1596067200,241,7,80,3,73,26746,0
75654,1596067200,242,77,5259,50,3918,7313,0
75655,1596067200,243,77,2175,26,1621,9552,0
75656,1596067200,244,77,8170,110,7000,11062,0
75657,1596067200,245,77,13000,325,11626,20146,0
75658,1596067200,247,105,1150,103,0,39643,0
75659,1596067200,248,7,172,3,48,14529,0
75660,1596067200,249,77,2199,9,1543,1986,0
75661,1596067200,250,77,6189,49,4701,5803,0
75662,1596067200,251,7,758,20,478,20997,0
75663,1596067200,252,161,2053,115,1091,34285,0
75664,1596067200,253,66,14722,1327,0,39712,0
75665,1596067200,254,99,4195,366,3107,39357,0
75666,1596067200,258,218,1378,7,1094,2886,0
75667,1596067200,259,218,0,0,0,0,0
75668,1596067200,260,66,16954,1215,0,37531,0
75669,1596067200,261,4,8629,863,6829,40852,1
75670,1596067200,263,77,5837,56,4513,7406,0
75671,1596067200,264,29,233,2,160,6468,0
75672,1596067200,265,4,10210,1566,8448,44253,1
75673,1596067200,266,66,211164,8892,0,28978,0
75674,1596067200,267,50,4921,754,0,44247,1
75675,1596067200,269,77,4536,22,3632,2659,0
75676,1596067200,270,4,96142,16802,73305,44950,1
75677,1596067200,272,66,11081,545,0,32017,0
75678,1596067200,274,160,3785,36,2921,7321,0
75679,1596067200,275,160,898,13,829,11979,0
75680,1596067200,276,122,114481,3925,0,25259,0
75681,1596067200,277,125,122,1,94,6122,0
75682,1596067200,278,125,9379,255,2256,21556,0
75683,1596067200,280,27,46,0,46,0,0
75684,1596067200,282,218,30968,857,21657,21890,0
75685,1596067200,284,66,3170,97,0,23496,0
75686,1596067200,285,99,75552,8452,40736,41941,1
75687,1596067200,286,77,1298,12,948,7071,0
75688,1596067200,287,160,1743,28,1599,13396,0
75689,1596067200,288,161,6059,350,3248,34675,0
75690,1596067200,289,218,411798,14729,248615,26000,0
75691,1596067200,291,122,3888,122,0,23853,0
75692,1596067200,293,218,2505,4,1672,540,0
75693,1596067200,294,153,409,8,325,16347,0
75694,1596067200,295,143,119262,2996,105671,20232,0
75695,1596067200,296,4,6863,987,5746,43788,1
75696,1596067200,297,77,3752,33,3199,6654,0
75697,1596067200,302,191,269,15,98,34223,0
75698,1596067200,303,122,87177,3488,0,28002,0
75699,1596067200,304,122,117098,8580,0,37747,0
75700,1596067200,305,143,50447,1763,28941,25589,0
75701,1596067200,306,143,24287,357,17695,12193,0
75702,1596067200,307,160,8943,174,7814,16265,0
75703,1596067200,308,191,2962,39,2721,10747,0
75704,1596067200,309,197,864,20,787,18914,0
75705,1596067200,310,218,803,5,210,4055,0
75706,1596067200,311,99,129,2,125,12884,0
75707,1596067200,313,161,2632,30,1719,9024,0
75708,1596067200,314,160,255020,7515,240722,22987,0
75709,1596067200,315,40,52183,6316,41161,42486,1
75710,1596067200,316,122,89781,6443,0,37540,0
75711,1596067200,317,40,9521,723,7646,38074,0
75712,1596067200,319,7,90,1,52,8731,0
75713,1596067200,320,143,123415,2692,93768,17939,0
75714,1596067200,321,122,53692,1634,0,23420,0
75715,1596067200,322,122,57579,1611,0,22099,0
75716,1596067200,324,122,49139,1255,0,20511,0
75717,1596067200,325,7,158,1,138,4152,0
75718,1596067200,326,7,121,0,20,0,0
75719,1596067200,327,218,408,0,234,0,0
75720,1596067200,328,4,470,23,421,31921,0
75721,1596067200,329,122,3814,55,0,11938,0
75722,1596067200,333,121,12,1,10,38931,0
75723,1596067200,336,66,2752,80,0,22794,0
75724,1596067200,337,77,4457,34,3389,5439,0
75725,1596067200,338,40,3995,835,2873,45237,1
75726,1596067200,339,77,240664,4446,177908,15405,0
75727,1596067200,340,77,63299,1105,46365,14545,0
75728,1596067200,341,99,2265,148,2180,36419,0
75729,1596067200,342,77,10093,74,5943,5109,0
75730,1596067200,343,125,578,14,440,19620,0
75731,1596067200,344,218,1566,5,625,1323,0
75732,1596067200,345,7,104,0,82,0,0
75733,1596067200,347,7,66,2,27,23360,0
75734,1596067200,348,7,228,2,153,6635,0
75735,1596067200,349,161,7770,246,4284,23997,0
75736,1596067200,351,99,6630,529,3905,38473,0
75737,1596067200,352,40,3367,383,2435,42059,1
75738,1596067200,353,122,25766,328,0,10284,0
75739,1596067200,354,77,273,0,82,0,0
75740,1596067200,356,122,46824,801,0,14261,0
75741,1596067200,358,153,170,2,166,9366,0
75742,1596067200,359,191,22,0,22,0,0
75743,1596067200,360,122,6544,415,0,36000,0
75744,1596067200,361,122,180970,15809,0,39367,0
75745,1596067200,362,122,20388,635,0,23746,0
75746,1596067200,363,13,3756,49,2989,10624,0
75747,1596067200,364,122,414370,32683,0,38371,0
75748,1596067200,367,153,266,3,259,8908,0
75749,1596067200,369,197,14382,651,13300,30265,0
75750,1596067200,370,7,110,0,88,0,0
75751,1596067200,371,29,75,0,75,0,0
75752,1596067200,372,77,23647,379,19078,13368,0
75753,1596067200,374,50,10052,1536,0,44231,1
75754,1596067200,375,50,8026,815,0,40997,1
75755,1596067200,376,197,48301,1732,43868,26046,0
75756,1596067200,378,105,1592,83,0,33150,0
75757,1596067200,380,161,2141,101,552,31075,0
75758,1596067200,381,122,120532,1922,0,13301,0
75759,1596067200,382,122,6301,103,0,13626,0
75760,1596067200,383,77,4531,67,4021,12262,0
75761,1596067200,384,121,5938,556,0,40195,0
75762,1596067200,385,122,42,2,0,31307,0
75763,1596067200,386,13,31,0,30,0,0
75764,1596067200,387,153,5,0,5,0,0
75765,1596067200,389,153,1067,64,1003,35129,0
75766,1596067200,391,77,3729,71,2482,15937,0
75767,1596067200,392,77,9241,223,7425,19569,0
75768,1596067200,393,160,3504,61,3180,14499,0
75769,1596067200,394,40,16441,1028,12340,35769,0
75770,1596067200,395,160,10519,228,9426,17851,0
75771,1596067200,396,40,10336,916,8472,39540,0
75772,1596067200,397,125,3150,44,1278,11490,0
75773,1596067200,398,218,30378,169,19746,3383,0
75774,1596067200,399,122,89626,3442,0,27183,0
75775,1596067200,400,7,64,1,59,12995,0
75776,1596067200,403,7,76,0,39,0,0
75777,1596067200,404,7,327,7,145,17638,0
75778,1596067200,405,122,35740,536,0,12433,0
75779,1596067200,407,77,6643,68,4176,7974,0
75780,1596067200,408,153,40953,2816,36388,37132,0
75781,1596067200,411,105,2491,171,0,37114,0
75782,1596067200,413,122,18131,316,0,14517,0
75783,1596067200,414,77,5614,89,4295,13210,0
75784,1596067200,415,77,6809,46,5273,4546,0
75785,1596067200,416,7,3841,89,2477,18931,0
75786,1596067200,417,105,3506,260,0,37865,0
75787,1596067200,418,50,3174,311,0,40668,0
75788,1596067200,419,4,2702,292,2318,41641,1
75789,1596067200,420,4,4973,405,4467,38725,0
75790,1596067200,421,99,15938,1565,16160,40687,0
75791,1596067200,422,143,153350,5699,139599,26603,0
75792,1596067200,424,143,81108,1785,33636,18061,0
75793,1596067200,425,143,73488,1861,36660,20362,0
75794,1596067200,426,66,1826,43,0,19175,0
75795,1596067200,427,122,115807,7194,0,35648,0
75796,1596067200,428,77,6452,81,5506,10107,0
75797,1596067200,429,77,5794,150,4226,20690,0
75798,1596067200,430,143,93373,6526,68401,37297,0
75799,1596067200,431,143,50198,1304,48094,20743,0
75800,1596067200,432,4,31646,4128,26728,43091,1
75801,1596067200,436,66,20802,1251,0,35166,0
75802,1596067200,440,125,431,15,326,25513,0
75803,1596067200,441,7,590,1,236,584,0
75804,1596067200,443,77,6712,79,5169,9368,0
75805,1596067200,444,153,36,0,36,0,0
75806,1596067200,449,77,3686,53,2529,11901,0
75807,1596067200,450,218,3298,48,1958,12063,0
75808,1596067200,451,40,19573,2377,15140,42513,1
75809,1596067200,452,122,16572,214,0,10490,0
75810,1596067200,453,4,4609,551,3964,42359,1
75811,1596067200,454,218,15456,370,10509,19451,0
75812,1596067200,454,61,92655,2138,82520,18852,0
75813,1596067200,455,66,2039,72,0,25763,0
75814,1596067200,456,161,851,28,84,24643,0
75815,1596067200,458,29,18,0,18,0,0
75816,1596067200,459,153,59131,5673,50886,40429,0
75817,1596067200,461,13,1083,6,1066,3361,0
75818,1596067200,462,40,3567,472,2671,43204,1
75819,1596067200,463,161,322,8,205,20019,0
75820,1596067200,464,40,7545,976,5384,43027,1
75821,1596067200,465,218,40145,663,28385,13772,0
75822,1596067200,467,122,0,0,1414155,0,0
75823,1596067200,469,191,657,4,592,3913,0
75824,1596067200,470,197,7488,239,6944,24131,0
75825,1596067200,471,122,18950,1007,0,33429,0
75826,1596067200,472,143,49667,1751,22901,25742,0
75827,1596067200,473,143,66473,1825,56566,21742,0
75828,1596067200,474,143,163642,13348,139967,38739,0
75829,1596067200,475,161,1574,27,705,14304,0
75830,1596067200,477,125,5942,93,4640,13013,0
75831,1596067200,481,143,38407,864,27380,18415,0
75832,1596067200,482,143,31455,501,8876,13286,0
75833,1596067200,483,77,12808,219,10285,14255,0
75834,1596067200,484,77,6266,29,5833,2443,0
75835,1596067200,485,197,2862,174,2625,35322,0
75836,1596067200,486,197,5533,225,5255,28311,0
75837,1596067200,487,197,2017,64,1872,24036,0
75838,1596067200,489,7,73,0,49,0,0
75839,1596067200,491,191,7,0,6,0,0
75840,1596067200,492,77,31302,2023,23292,36288,0
75841,1596067200,493,191,4,0,1,0,0
75842,1596067200,494,7,2259,73,1637,24345,0
75843,1596067200,495,77,5727,57,5317,7727,0
75844,1596067200,496,77,2498,0,970,0,0
75845,1596067200,497,77,6797,87,4848,10362,0
75846,1596067200,498,161,38,0,29,0,0
75847,1596067200,504,40,8951,452,5985,32588,0
75848,1596067200,505,66,8258,319,0,27310,0
75849,1596067200,507,143,80904,1043,64836,10466,0
75850,1596067200,513,161,3482,84,1220,19564,0
75851,1596067200,514,143,529006,22710,349287,29319,0
75852,1596067200,517,77,9308,58,5547,4062,0
75853,1596067200,518,4,1394,134,1237,40452,0
75854,1596067200,519,153,1306,18,984,11312,0
75855,1596067200,520,197,3427,156,3100,30361,0
75856,1596067200,521,121,18597,2491,0,43285,1
75857,1596067200,524,143,57684,1408,28694,19716,0
75858,1596067200,525,125,343,9,276,20908,0
75859,1596067200,526,29,324,3,318,7079,0
75860,1596067200,527,29,799,7,785,6621,0
75861,1596067200,528,29,744,7,720,7217,0
75862,1596067200,529,29,201,0,201,0,0
75863,1596067200,532,7,168,1,109,3776,0
75864,1596067200,533,7,30,0,26,0,0
75865,1596067200,535,7,261,1,107,1758,0
75866,1596067200,536,29,604,3,597,2772,0
75867,1596067200,537,4,3272,283,2730,39267,0
75868,1596067200,538,218,610,1,214,559,0
75869,1596067200,539,40,12519,2159,9663,44903,1
75870,1596067200,540,61,120052,2189,109544,15156,0
75871,1596067200,541,50,126,15,64,42328,1
75872,1596067200,542,105,3653,264,0,37625,0
75873,1596067200,543,77,5633,97,4003,14351,0
75874,1596067200,547,40,17464,1911,14644,41779,1
75875,1596067200,548,105,2393,253,0,41462,1
75876,1596067200,549,13,449,4,441,6757,0
75877,1596067200,550,122,87572,1667,0,15932,0
75878,1596067200,551,122,8685,129,0,12311,0
75879,1596067200,554,191,49,3,41,35411,0
75880,1596067200,558,77,8109,154,5377,15884,0
75881,1596067200,559,105,23239,2387,0,41107,1
75882,1596067200,560,161,5817,363,2924,35737,0
75883,1596067200,564,125,484,8,337,13790,0
75884,1596067200,565,77,20372,264,16375,10536,0
75885,1596067200,566,40,20930,1956,16757,40176,0
75886,1596067200,567,66,2616,30,0,9081,0
75887,1596067200,570,40,15142,980,11958,36301,0
75888,1596067200,571,77,5959,30,4790,2840,0
75889,1596067200,572,218,239978,3838,178178,13334,0
75890,1596067200,573,160,8764,162,7666,15424,0
75891,1596067200,574,13,229,13,215,34462,0
75892,1596067200,575,77,5569,22,4499,1862,0
75893,1596067200,576,218,57142,480,42909,6301,0
75894,1596067200,578,122,102871,1033,0,7811,0
75895,1596067200,580,125,2922,39,1749,10934,0
75896,1596067200,581,122,428229,6442,0,12479,0
75897,1596067200,582,197,3358,182,3150,33753,0
75898,1596067200,583,29,205,3,195,12139,0
75899,1596067200,584,29,1,0,1,0,0
75900,1596067200,585,40,4482,671,3273,44085,1
75901,1596067200,586,143,24278,368,14775,12581,0
75902,1596067200,587,7,191,0,119,0,0
75903,1596067200,588,7,24,1,8,28772,0
75904,1596067200,589,7,12698,330,9109,20752,0
75905,1596067200,591,161,2472,47,1450,15908,0
75906,1596067200,592,77,4091,34,2593,6224,0
75907,1596067200,594,4,10469,1134,8946,41668,1
75908,1596067200,595,7,11,0,4,0,1
75909,1596067200,596,7,238,22,209,40023,0
75910,1596067200,599,218,4706,21,2962,2286,0
75911,1596067200,600,77,8293,229,6870,21854,0
